sub;A203;;100;Peste meníngea
sub;A207;;101;Peste septicêmica
sub;A208;;102;Outras formas de peste
sub;A209;;103;Peste, forma não especificada
sub;A210;;104;Tularemia ulceroglandular
sub;A211;;105;Tularemia oculoglandular
sub;A212;;106;Tularemia pulmonar
sub;A213;;107;Tularemia gastrointestinal
sub;A217;;108;Tularemia generalizada
sub;A218;;109;Outras formas de tularemia
sub;A219;;110;Tularemia, forma não especificada
sub;A220;;111;Carbúnculo cutâneo
sub;A221;;112;Carbúnculo pulmonar
sub;A222;;113;Carbúnculo gastrointestinal
sub;A227;;114;Septicemia carbunculosa
sub;A228;;115;Outras formas de carbúnculo
sub;A229;;116;Carbúnculo, forma não especificada
sub;A230;;117;Brucelose por Brucella melitensis
sub;A231;;118;Brucelose por Brucella abortus
sub;A232;;119;Brucelose por Brucella suis
sub;A233;;120;Brucelose por Brucella canis
sub;A238;;121;Outras bruceloses
sub;A239;;122;Brucelose não especificada
sub;A240;;123;Mormo
sub;A241;;124;Melioidose aguda e fulminante
sub;A242;;125;Melioidose subaguda e crônica
sub;A243;;126;Outras melioidoses
sub;A244;;127;Melioidose não especificada
sub;A250;;128;Espirilose
sub;A251;;129;Estreptobacilose
sub;A259;;130;Febre transmitida por mordedura de rato, tipo não especificado
sub;A260;;131;Erisipelóide cutâneo
sub;A267;;132;Septicemia por Erysipelothrix
sub;A268;;133;Outras formas de erisipelóide
sub;A269;;134;Erisipelóide não especificado
sub;A270;;135;Leptopirose icterohemorrágica
sub;A278;;136;Outras formas de leptospirose
sub;A279;;137;Leptospirose não especificada
sub;A280;;138;Pasteurelose
sub;A281;;139;Doença por arranhadura do gato
sub;A282;;140;Yersiniose extra-intestinal
sub;A288;;141;Outras doenças bacterianas zoonóticas especificadas não classificadas em outra parte
sub;A289;;142;Doença bacteriana zoonótica não especificada
sub;A300;;143;Hanseníase [lepra] indeterminada
sub;A301;;144;Hanseníase [lepra] tuberculóide
sub;A302;;145;Hanseníase [lepra] tuberculóide borderline
sub;A303;;146;Hanseníase [lepra] dimorfa
sub;A304;;147;Hanseníase [lepra] lepromatosa borderline
sub;A305;;148;Hanseníase [lepra] lepromatosa
sub;A308;;149;Outras formas de hanseníase [lepra]
sub;A309;;150;Hanseníase [lepra] não especificada
sub;A310;;151;Infecção pulmonar micobacteriana
sub;A311;;152;Infecção cutânea micobacteriana
sub;A318;;153;Outras infecções micobacterianas
sub;A319;;154;Infecção micobacteriana não especificada
sub;A320;;155;Listeriose cutânea
sub;A321;;156;Meningite e meningoencefalite por listéria
sub;A327;;157;Septicemia listeriótica
sub;A328;;158;Outras formas de listeriose
sub;A329;;159;Listeriose não especificada
sub;A33;;160;Tétano do recém-nascido [neonatal]
sub;A34;;161;Tétano obstétrico
sub;A35;;162;Outros tipos de tétano
sub;A360;;163;Difteria faríngea
sub;A361;;164;Difteria nasofaríngea
sub;A362;;165;Difteria laríngea
sub;A363;;166;Difteria cutânea
sub;A368;;167;Outras formas de difteria
sub;A369;;168;Difteria não especificada
sub;A370;;169;Coqueluche por Bordetella pertussis
sub;A371;;170;Coqueluche por Bordetella parapertussis
sub;A378;;171;Coqueluche por outras espécies da Bordetella
sub;A379;;172;Coqueluche não especificada
sub;A38;;173;Escarlatina
sub;A390;;174;Meningite meningocócica
sub;A391;;175;Síndrome de Waterhouse-Friderichsen
sub;A392;;176;Meningococcemia aguda
sub;A393;;177;Meningococcemia crônica
sub;A394;;178;Meningococcemia não especificada
sub;A395;;179;Cardite por meningococos
sub;A398;;180;Outras infecções por meningococos
sub;A399;;181;Infecção meningocócica não especificada
sub;A400;;182;Septicemia por Streptococcus do grupo A
sub;A401;;183;Septicemia por Streptococcus do grupo B
sub;A402;;184;Septicemia por Streptococcus do grupo D
sub;A403;;185;Septicemia por Streptococcus pneumonia
sub;A408;;186;Outras septicemias estreptocócicas
sub;A409;;187;Septicemia estreptocócica não especificada
sub;A410;;188;Septicemia por Staphylococcus aureus
sub;A411;;189;Septicemia por outros estafilococos especificados
sub;A412;;190;Septicemia por estafilococos não especificados
sub;A413;;191;Septicemia por Haemophilus influenzae
sub;A414;;192;Septicemia por anaeróbios
sub;A415;;193;Septicemia por outros microorganismos gram-negativos
sub;A418;;194;Outras septicemias especificadas
sub;A419;;195;Septicemia não especificada
sub;A420;;196;Actinomicose pulmonar
sub;A421;;197;Actinomicose abdominal
sub;A422;;198;Actinomicose cervicofacial
sub;A427;;199;Septicemia actinomicótica
sub;A428;;200;Outras formas de actinomicose
sub;A429;;201;Actinomicose não especificada
sub;A430;;202;Nocardiose pulmonar
sub;A431;;203;Nocardiose cutânea
sub;A438;;204;Outras formas de nocardiose
sub;A439;;205;Nocardiose não especificada
sub;A440;;206;Bartonelose sistêmica
sub;A441;;207;Bartonelose cutânea e cutâneo-mucosa
sub;A448;;208;Outras formas de bartonelose
sub;A449;;209;Bartonelose não especificada
sub;A46;;210;Erisipela
sub;A480;;211;Gangrena gasosa
sub;A481;;212;Doença dos legionários
sub;A482;;213;Doença dos legionários não-pneumônica [febre de Pontiac]
sub;A483;;214;Síndrome do choque tóxico
sub;A484;;215;Febre purpúrica do Brasil
sub;A488;;216;Outras doenças bacterianas especificadas
sub;A490;;217;Infecção estafilocócica de localização não especificada
sub;A491;;218;Infecção estreptocócica de localização não especificada
sub;A492;;219;Infecção por Haemophilus influenzae de localização não especificada
sub;A493;;220;Infecção por Mycoplasma de localização não especificada
sub;A498;;221;Outras infecções bacterianas de localização não especificada
sub;A499;;222;Infecção bacteriana não especificada
sub;A500;;223;Sífilis congênita precoce sintomática
sub;A501;;224;Sífilis congênita precoce, forma latente
sub;A502;;225;Sífilis congênita precoce não especificada
sub;A503;;226;Oculopatia sifilítica congênita tardia
sub;A504;;227;Neurossífilis congênita tardia [neurossífilis juvenil]
sub;A505;;228;Outras formas tardias e sintomáticas da sífilis congênita
sub;A506;;229;Sífilis congênita tardia latente
sub;A507;;230;Sífilis congênita tardia não especificada
sub;A509;;231;Sífilis congênita não especificada
sub;A510;;232;Sífilis genital primária
sub;A511;;233;Sífilis anal primária
sub;A512;;234;Sífilis primária de outras localizações
sub;A513;;235;Sífilis secundária da pele e das mucosas
sub;A514;;236;Outras formas de sífilis secundária
sub;A515;;237;Sífilis precoce latente
sub;A519;;238;Sífilis precoce não especificada
sub;A520;;239;Sífilis cardiovascular
sub;A521;;240;Neurossífilis sintomática
sub;A522;;241;Neurossífilis assintomática
sub;A523;;242;Neurossífilis não especificada
sub;A527;;243;Outras formas de sífilis tardia sintomática
sub;A528;;244;Sífilis tardia latente
sub;A529;;245;Sífilis tardia não especificada
sub;A530;;246;Sífilis latente, não especificada se recente ou tardia
sub;A539;;247;Sífilis não especificada
sub;A540;;248;Infecção gonocócica do trato geniturinário inferior, sem abscesso periuretral ou das glândulas acessórias
sub;A541;;249;Infecção gonocócica do trato geniturinário inferior, com abscesso periuretral ou das glândulas acessórias
sub;A542;;250;Pelviperitonite gonocócica e outras infecções geniturinárias gonocócicas
sub;A543;;251;Infecção gonocócica do olho
sub;A544;;252;Infecção gonocócica do sistema músculo-esquelético
sub;A545;;253;Faringite gonocócica
sub;A546;;254;Infecção gonocócica do ânus ou do reto
sub;A548;;255;Outras infecções gonocócicas
sub;A549;;256;Infecção gonocócica não especificada
sub;A55;;257;Linfogranuloma (venéreo) por clamídia
sub;A560;;258;Infecções por clamídias do trato geniturinário inferior
sub;A561;;259;Infecção por clamídias, pelviperitonial e de outros órgãos geniturinários
sub;A562;;260;Infecção por clamídias do trato geniturinário, localização não especificada
sub;A563;;261;Infecção do ânus e do reto por clamídias
sub;A564;;262;Infecção da faringe por clamídias
sub;A568;;263;Infecção por clamídias transmitida por via sexual, de outras localizações
sub;A57;;264;Cancro mole
sub;A58;;265;Granuloma inguinal
sub;A590;;266;Tricomoníase urogenital
sub;A598;;267;Outras localizações de tricomoníase
sub;A599;;268;Tricomoníase não especificada
sub;A600;;269;Infecção dos órgãos genitais e do trato geniturinário pelo vírus do herpes
sub;A601;;270;Infecção da margem cutânea do ânus e do reto pelo vírus do herpes
sub;A609;;271;Infecção anogenital não especificada pelo vírus do herpes
sub;A630;;272;Verrugas anogenitais (venéreas)
sub;A638;;273;Outras doenças especificadas de transmissão predominantemente sexual
sub;A64;;274;Doenças sexualmente transmitidas, não especificadas
sub;A65;;275;Sífilis não-venérea
sub;A660;;276;Lesões iniciais da bouba
sub;A661;;277;Papilomas múltiplos e bouba plantar úmida (cravo de bouba)
sub;A662;;278;Outras lesões cutâneas precoces da bouba
sub;A663;;279;Hiperceratose devida a bouba
sub;A664;;280;Gomas e úlceras devidas à bouba
sub;A665;;281;Gangosa
sub;A666;;282;Lesões osteoarticulares devidas à bouba
sub;A667;;283;Outras manifestações da bouba
sub;A668;;284;Bouba latente
sub;A669;;285;Bouba não especificada
sub;A670;;286;Lesões primárias da pinta
sub;A671;;287;Lesões intermediárias da pinta
sub;A672;;288;Lesões tardias da pinta
sub;A673;;289;Lesões mistas da pinta
sub;A679;;290;Pinta não especificada
sub;A680;;291;Febre recorrente transmitida por piolhos
sub;A681;;292;Febre recorrente transmitida por carrapatos
sub;A689;;293;Febre recorrente não especificada
sub;A690;;294;Estomatite ulcerativa necrotizante
sub;A691;;295;Outras infecções de Vincent
sub;A692;;296;Doença de Lyme
sub;A698;;297;Outras infecções especificadas por espiroquetas
sub;A699;;298;Infecção por espiroqueta, não especificada
sub;A70;;299;Infecções causadas por Clamídia psittaci
sub;A710;;300;Fase inicial do tracoma
sub;A711;;301;Fase ativa do tracoma
sub;A719;;302;Tracoma não especificado
sub;A740;;303;Conjuntivite causada por clamídias
sub;A748;;304;Outras doenças causadas por clamídias
sub;A749;;305;Infecção causada por clamídias não especificada
sub;A750;;306;Tifo epidêmico transmitido por piolhos devido a Rickettsia prowazekii
sub;A751;;307;Tifo recrudescente [doença de Brill]
sub;A752;;308;Tifo por Rickettsia typhi
sub;A753;;309;Tifo por Rickettsia tsutsugamuchi
sub;A759;;310;Tifo não especificado
sub;A770;;311;Febre maculosa por Rickettsia richettsii
sub;A771;;312;Febre maculosa por Rickettsia conorii
sub;A772;;313;Febre maculosa devida à Rickettsia siberica
sub;A773;;314;Febre maculosa devida à Rickettsia australis
sub;A778;;315;Outras febres maculosas
sub;A779;;316;Febre maculosa não especificada
sub;A78;;317;Febre Q
sub;A790;;318;Febre das trincheiras
sub;A791;;319;Rickettsiose variceliforme devida à Rickettsia akari
sub;A798;;320;Outros tipos de rickettsioses especificadas
sub;A799;;321;Rickettsiose não especificada
sub;A800;;322;Poliomielite paralítica aguda, associada ao vírus vacinal
sub;A801;;323;Poliomielite paralítica aguda, vírus selvagem importado
sub;A802;;324;Poliomielite paralítica aguda, vírus selvagem indígena
sub;A803;;325;Poliomielites paralíticas agudas, outras e não especificadas
sub;A804;;326;Poliomielite aguda não-paralítica
sub;A809;;327;Poliomielite aguda não especificada
sub;A810;;328;Doença de Creutzfeldt-Jakob
sub;A811;;329;Panencefalite esclerosante subaguda
sub;A812;;330;Leucoencefalopatia multifocal progressiva
sub;A818;;331;Outras infecções por vírus atípicos do sistema nervoso central
sub;A819;;332;Infecção não especificada do sistema nervosos central por vírus atípicos
sub;A820;;333;Raiva silvestre
sub;A821;;334;Raiva urbana
sub;A829;;335;Raiva não especificada
sub;A830;;336;Encefalite japonesa
sub;A831;;337;Encefalite eqüina ocidental
sub;A832;;338;Encefalite eqüina oriental
sub;A833;;339;Encefalite de St. Louis
sub;A834;;340;Encefalite australiana
sub;A835;;341;Encefalite da Califórnia
sub;A836;;342;Doença pelo vírus de Rocio
sub;A838;;343;Outras encefalites por vírus transmitidas por mosquitos
sub;A839;;344;Encefalite não especificada por vírus transmitida por mosquitos
sub;A840;;345;Encefalite da taiga [encefalite vernoestival russa]
sub;A841;;346;Encefalite da Europa Central transmitida por carrapatos
sub;A848;;347;Outras encefalites por vírus transmitidas por carrapatos
sub;A849;;348;Encefalite não especificada por vírus transmitida por carrapatos
sub;A850;;349;Encefalite por enterovírus
sub;A851;;350;Encefalite por adenovírus
sub;A852;;351;Encefalite por vírus transmitido por artrópodes, não especificada
sub;A858;;352;Outras encefalites virais especificadas
sub;A86;;353;Encefalite viral, não especificada
sub;A870;;354;Meningite por enterovírus
sub;A871;;355;Meningite por adenovírus
sub;A872;;356;Coriomeningite linfocitária
sub;A878;;357;Outras meningites virais
sub;A879;;358;Meningite viral não especificada
sub;A880;;359;Febre exantemática por enterovírus [exantema de Boston]
sub;A881;;360;Vertigem epidêmica
sub;A888;;361;Outras infecções virais especificadas do sistema nervoso central
sub;A89;;362;Infecções virais não especificadas do sistema nervoso central
sub;A90;;363;Dengue [dengue clássico]
sub;A91;;364;Febre hemorrágica devida ao vírus do dengue
sub;A920;;365;Febre de Chikungunya
sub;A921;;366;Febre de O'nyong-nyong
sub;A922;;367;Febre eqüina venezuelana
sub;A923;;368;Infecção pelo vírus West Nile
sub;A924;;369;Febre do vale do Rift
sub;A928;;370;Outras febres virais especificadas transmitidas por mosquitos
sub;A929;;371;Febre viral transmitida por mosquitos, não especificada
sub;A930;;372;Febre de Oropouche
sub;A931;;373;Febre por flebótomos
sub;A932;;374;Febre do Colorado transmitida por carrapatos
sub;A938;;375;Outras febres virais especificadas transmitidas por artrópodes
sub;A94;;376;Febre viral transmitida por artrópodes, não especificada
sub;A950;;377;Febre amarela silvestre
sub;A951;;378;Febre amarela urbana
sub;A959;;379;Febre amarela não especificada
sub;A960;;380;Febre hemorrágica de Junin
sub;A961;;381;Febre hemorrágica de Machupo
sub;A962;;382;Febre de Lassa
sub;A968;;383;Outras febres hemorrágicas por arenavírus
sub;A969;;384;Febre hemorrágica por arenavírus, não especificada
sub;A980;;385;Febre hemorrágica da Criméia (do Congo)
sub;A981;;386;Febre hemorrágica de Omsk
sub;A982;;387;Doença da floresta de Kyasanur
sub;A983;;388;Doença de Marburg
sub;A984;;389;Doença pelo vírus Ebola
sub;A985;;390;Febre hemorrágica com síndrome renal
sub;A988;;391;Outras febres hemorrágicas especificadas por vírus
sub;A99;;392;Febres hemorrágicas virais não especificadas
sub;B000;;393;Eczema herpético
sub;B001;;394;Dermatite vesicular devido ao vírus do herpes
sub;B002;;395;Gengivoestomatite e faringoamigdalite devida ao vírus do herpes
sub;B003;;396;Meningite devida ao vírus do herpes
sub;B004;;397;Encefalite devida ao vírus do herpes
sub;B005;;398;Afecções oculares devidas ao vírus do herpes
sub;B007;;399;Doença disseminada devida ao vírus do herpes
sub;B008;;400;Outras formas de infecção devida ao vírus do herpes
sub;B009;;401;Infecção não especificada devida ao vírus do herpes
sub;B010;;402;Meningite por varicela
sub;B011;;403;Encefalite por varicela
sub;B012;;404;Pneumopatia varicelosa
sub;B018;;405;Varicela com outras complicações
sub;B019;;406;Varicela sem complicação
sub;B020;;407;Encefalite pelo vírus do herpes zoster
sub;B021;;408;Meningite pelo vírus do herpes zoster
sub;B022;;409;Herpes zoster acompanhado de outras manifestações neurológicas
sub;B023;;410;Herpes zoster oftálmico
sub;B027;;411;Herpes zoster disseminado
sub;B028;;412;Herpes zoster com outras complicações
sub;B029;;413;Herpes zoster sem complicação
sub;B03;;414;Varíola
sub;B04;;415;Varíola dos macacos [Monkeypox]
sub;B050;;416;Sarampo complicado por encefalite
sub;B051;;417;Sarampo complicado por meningite
sub;B052;;418;Sarampo complicado por pneumonia
sub;B053;;419;Sarampo complicado por otite média
sub;B054;;420;Sarampo com complicações intestinais
sub;B058;;421;Sarampo com outras complicações
sub;B059;;422;Sarampo sem complicação
sub;B060;;423;Rubéola com complicações neurológicas
sub;B068;;424;Rubéola com outras complicações
sub;B069;;425;Rubéola sem complicação
sub;B07;;426;Verrugas de origem viral
sub;B080;;427;Outras infecções por ortopoxvírus
sub;B081;;428;Molusco contagioso
sub;B082;;429;Exantema súbito [sexta doença]
sub;B083;;430;Eritema infeccioso [quinta doença]
sub;B084;;431;Estomatite vesicular devida a enterovírus com exantema
sub;B085;;432;Faringite vesicular devida a enterovírus
sub;B088;;433;Outras infecções virais especificadas caracterizadas por lesões de pele e das membranas mucosas
sub;B09;;434;Infecção viral não especificada caracterizada por lesões da pele e membranas mucosas
sub;B150;;435;Hepatite A com coma hepático
sub;B159;;436;Hepatite A sem coma hepático
sub;B160;;437;Hepatite aguda B com agente Delta (co-infecção), com coma hepático
sub;B161;;438;Hepatite aguda B com agente Delta, (co-infecção), sem coma hepático
sub;B162;;439;Hepatite aguda B sem agente Delta, com coma hepático
sub;B169;;440;Hepatite aguda B sem agente Delta e sem coma hepático
sub;B170;;441;(Super)infecção Delta aguda de portador de hepatite B
sub;B171;;442;Hepatite aguda C
sub;B172;;443;Hepatite aguda E
sub;B178;;444;Outras hepatites virais agudas especificadas
sub;B180;;445;Hepatite viral crônica B com agente Delta
sub;B181;;446;Hepatite crônica viral B sem agente Delta
sub;B182;;447;Hepatite viral crônica C
sub;B188;;448;Outras hepatites crônicas virais
sub;B189;;449;Hepatite viral crônica não especificada
sub;B190;;450;Hepatite viral, não especificada, com coma
sub;B199;;451;Hepatite viral, não especificada, sem coma
sub;B200;;452;Doença pelo HIV resultando em infecções micobacterianas
sub;B201;;453;Doença pelo HIV resultando em outras infecções bacterianas
sub;B202;;454;Doença pelo HIV resultando em doença citomegálica
sub;B203;;455;Doença pelo HIV resultando em outras infecções virais
sub;B204;;456;Doença pelo HIV resultando em candidíase
sub;B205;;457;Doença pelo HIV resultando em outras micoses
sub;B206;;458;Doença pelo HIV resultando em pneumonia por Pneumocystis jirovecii
sub;B207;;459;Doença pelo HIV resultando em infecções múltiplas
sub;B208;;460;Doença pelo HIV resultando em outras doenças infecciosas e parasitárias
sub;B209;;461;Doença pelo HIV resultando em doença infecciosa ou parasitária não especificada
sub;B210;;462;Doença pelo HIV resultando em sarcoma de Kaposi
sub;B211;;463;Doença pelo HIV resultando em linfoma de Burkitt
sub;B212;;464;Doença pelo HIV resultando em outros tipos de linfoma não-Hodgkin
sub;B213;;465;Doença pelo HIV resultando em outras neoplasias malignas dos tecidos linfático, hematopoético e correlatos
sub;B217;;466;Doença pelo HIV resultando em múltiplas neoplasias malignas
sub;B218;;467;Doença pelo HIV resultando em outras neoplasias malignas
sub;B219;;468;Doença pelo HIV resultando em neoplasia maligna não especificada
sub;B220;;469;Doença pelo HIV resultando em encefalopatia
sub;B221;;470;Doença pelo HIV resultando em pneumonite intersticial linfática
sub;B222;;471;Doença pelo HIV resultando em síndrome de emaciação
sub;B227;;472;Doença pelo HIV resultando em doenças múltiplas classificadas em outra parte
sub;B230;;473;Síndrome de infecção aguda pelo HIV
sub;B231;;474;Doença pelo HIV resultando em linfadenopatias generalizadas (persistentes)
sub;B232;;475;Doença pelo HIV resultando em anomalias hematológicas e imunológicas não classificadas em outra parte
sub;B238;;476;Doença pelo HIV resultando em outra afecções especificadas
sub;B24;;477;Doença pelo vírus da imunodeficiência humana [HIV] não especificada
sub;B250;;478;Pneumonite por citomegalovírus 
sub;B251;;479;Hepatite por citomegalovírus
sub;B252;;480;Pancreatite por citomegalovírus
sub;B258;;481;Outras doenças por citomegalovírus
sub;B259;;482;Doença não especificada por citomegalovírus
sub;B260;;483;Orquite por caxumba [parotidite epidêmica]
sub;B261;;484;Meningite por caxumba [parotidite epidêmica]
sub;B262;;485;Encefalite por caxumba [parotidite epidêmica]
sub;B263;;486;Pancreatite por caxumba [parotidite epidêmica]
sub;B268;;487;Caxumba [parotidite epidêmica] com outras complicações
sub;B269;;488;Caxumba [parotidite epidêmica] sem complicações
sub;B270;;489;Mononucleose pelo vírus herpes gama
sub;B271;;490;Mononucleose por citomegalovírus
sub;B278;;491;Outras mononucleoses infecciosas
sub;B279;;492;Mononucleose infecciosa não especificada
sub;B300;;493;Ceratoconjuntivite devida a adenovírus
sub;B301;;494;Conjuntivite devida a adenovírus
sub;B302;;495;Faringoconjuntivite viral
sub;B303;;496;Conjuntivite hemorrágica aguda endêmica (por enterovírus)
sub;B308;;497;Outras conjuntivites virais
sub;B309;;498;Conjuntivite viral não especificada
sub;B330;;499;Mialgia epidêmica
sub;B331;;500;Doença de Ross River
sub;B332;;501;Cardite viral
sub;B333;;502;Infecção por retrovírus não classificada em outra parte
sub;B334;;503;Síndrome (cardio-)pulmonar por Hantavírus [SPH] [SCPH]
sub;B338;;504;Outras doenças especificadas por vírus
sub;B340;;505;Infecção por adenovírus de localização não especificada
sub;B341;;506;Infecção por enterovírus de localização não especificada
sub;B342;;507;Infecção por coronavírus de localização não especificada
sub;B343;;508;Infecção por parvovírus de localização não especificada
sub;B344;;509;Infecção por papovavírus de localização não especificada
sub;B348;;510;Outras infecções por vírus de localização não especificada
sub;B349;;511;Infecção viral não especificada
sub;B350;;512;Tinha da barba e do couro cabeludo
sub;B351;;513;Tinha das unhas
sub;B352;;514;Tinha da mão
sub;B353;;515;Tinha dos pés
sub;B354;;516;Tinha do corpo
sub;B355;;517;Tinha imbricada
sub;B356;;518;Tinea cruris
sub;B358;;519;Outras dermatofitoses
sub;B359;;520;Dermatofitose não especificada
sub;B360;;521;Pitiríase versicolor
sub;B361;;522;Tinha negra
sub;B362;;523;Piedra branca
sub;B363;;524;Piedra negra
sub;B368;;525;Outras micoses superficiais especificadas
sub;B369;;526;Micose superficial não especificada
sub;B370;;527;Estomatite por Candida
sub;B371;;528;Candidíase pulmonar
sub;B372;;529;Candidíase da pele e das unhas
sub;B373;;530;Candidíase da vulva e da vagina
sub;B374;;531;Candidíase de outras localizações urogenitais
sub;B375;;532;Meningite por Candida
sub;B376;;533;Endocardite por Candida
sub;B377;;534;Septicemia por Candida
sub;B378;;535;Candidíase de outras localizações
sub;B379;;536;Candidíase não especificada
sub;B380;;537;Coccidioidomicose pulmonar aguda
sub;B381;;538;Coccidioidomicose pulmonar crônica
sub;B382;;539;Coccidioidomicose pulmonar não especificada
sub;B383;;540;Coccidioidomicose cutânea
sub;B384;;541;Meningite por coccidioidomicose
sub;B387;;542;Coccidioidomicose disseminada
sub;B388;;543;Outras formas de coccidioidomicose
sub;B389;;544;Coccidioidomicose não especificada
sub;B390;;545;Histoplasmose pulmonar aguda por Histoplasma capsulatum
sub;B391;;546;Histoplasmose pulmonar crônica por Histoplasma capsulatum
sub;B392;;547;Histoplasmose pulmonar não especificada por Histoplasma capsulatum
sub;B393;;548;Histoplasmose disseminada por Histoplasma capsulatum
sub;B394;;549;Histoplasmose não especificada por Histoplasma capsulatum
sub;B395;;550;Histoplasmose por Histoplasma duboisii
sub;B399;;551;Histoplasmose não especificada
sub;B400;;552;Blastomicose pulmonar aguda
sub;B401;;553;Blastomicose pulmonar crônica
sub;B402;;554;Blastomicose pulmonar não especificada
sub;B403;;555;Blastomicose cutânea
sub;B407;;556;Blastomicose disseminada
sub;B408;;557;Outras formas de blastomicose
sub;B409;;558;Blastomicose não especificada
sub;B410;;559;Paracoccidioidomicose pulmonar
sub;B417;;560;Paracoccidioidomicose disseminada
sub;B418;;561;Outras formas de paracoccidioidomicose
sub;B419;;562;Paracoccidioidomicose não especificada
sub;B420;;563;Esporotricose pulmonar
sub;B421;;564;Esporotricose linfocutânea
sub;B427;;565;Esporotricose disseminada
sub;B428;;566;Outras formas de esporotricose
sub;B429;;567;Esporotricose não especificada
sub;B430;;568;Cromomicose cutânea
sub;B431;;569;Abscesso cerebral feomicótico
sub;B432;;570;Abscesso e cisto feomicótico subcutâneos
sub;B438;;571;Outras formas de cromomicose
sub;B439;;572;Cromomicose não especificada
sub;B440;;573;Aspergilose pulmonar invasiva
sub;B441;;574;Outras aspergiloses pulmonares
sub;B442;;575;Aspergilose amigdaliana
sub;B447;;576;Aspergilose disseminada
sub;B448;;577;Outras formas de aspergilose
sub;B449;;578;Aspergilose não especificada
sub;B450;;579;Criptococose pulmonar
sub;B451;;580;Criptococose cerebral
sub;B452;;581;Criptococose cutânea
sub;B453;;582;Criptococose óssea
sub;B457;;583;Criptococose disseminada
sub;B458;;584;Outras formas de criptococose
sub;B459;;585;Criptococose não especificada
sub;B460;;586;Mucormicose pulmonar
sub;B461;;587;Mucormicose rinocerebral
sub;B462;;588;Mucormicose gastrointestinal
sub;B463;;589;Mucormicose cutânea
sub;B464;;590;Mucormicose disseminada
sub;B465;;591;Mucormicose não especificada
sub;B468;;592;Outras zigomicoses
sub;B469;;593;Zigomicose não especificada
sub;B470;;594;Eumicetoma
sub;B471;;595;Actinomicetoma
sub;B479;;596;Micetoma não especificado
sub;B480;;597;Lobomicose
sub;B481;;598;Rinosporidiose
sub;B482;;599;Alesqueriose
sub;B483;;600;Geotricose
sub;B484;;601;Penicilose
sub;B487;;602;Micoses oportunistas
sub;B488;;603;Outras micoses especificadas
sub;B49;;604;Micose não especificada
sub;B500;;605;Malária por Plasmodium falciparum com complicações cerebrais
sub;B508;;606;Outras formas graves e complicadas de malária por Plasmodium falciparum
sub;B509;;607;Malária não especificada por Plasmodium falciparum
sub;B510;;608;Malária por Plasmodium vivax com rotura do baço
sub;B518;;609;Malária por Plasmodium vivax com outras complicações
sub;B519;;610;Malária por Plasmodium vivax sem complicações
sub;B520;;611;Malária por Plasmodium malariae com nefropatia
sub;B528;;612;Malária por Plasmodium malariae com outras complicações
sub;B529;;613;Malária por Plasmodium malariae sem complicações
sub;B530;;614;Malária por Plasmodium ovale
sub;B531;;615;Malária por plasmódios de macacos
sub;B538;;616;Outras formas de malárias com confirmação parasitológica, não classificadas em outra parte
sub;B54;;617;Malária não especificada
sub;B550;;618;Leishmaniose visceral
sub;B551;;619;Leishmaniose cutânea
sub;B552;;620;Leishmaniose cutâneo-mucosa
sub;B559;;621;Leishmaniose não especificada
sub;B560;;622;Tripanossomíase por Trypanosoma gambiense
sub;B561;;623;Tripanossomíase por Trypanosoma rhodesiense
sub;B569;;624;Tripanossomíase africana não especificada
sub;B570;;625;Forma aguda da doença de Chagas, com comprometimento cardíaco
sub;B571;;626;Forma aguda da doença de Chagas, sem comprometimento cardíaco
sub;B572;;627;Doença de Chagas (crônica) com comprometimento cardíaco
sub;B573;;628;Doença de Chagas (crônica) com comprometimento do aparelho digestivo
sub;B574;;629;Doença de Chagas (crônica) com comprometimento do sistema nervoso
sub;B575;;630;Doença de Chagas (crônica) com comprometimento de outros órgãos
sub;B580;;631;Oculopatia por Toxoplasma
sub;B581;;632;Hepatite por Toxoplasma
sub;B582;;633;Meningoencefalite por Toxoplasma
sub;B583;;634;Toxoplasmose pulmonar
sub;B588;;635;Toxoplasmose com comprometimento de outros órgãos
sub;B589;;636;Toxoplasmose não especificada
sub;B59;;637;Pneumocistose
sub;B600;;638;Babesiose
sub;B601;;639;Acantamebíase
sub;B602;;640;Naegleríase
sub;B608;;641;Outras doenças especificadas devidas a protozoários
sub;B64;;642;Doença não especificada devida a protozoários
sub;B650;;643;Esquistossomose devida ao Schistosoma haematobium [esquistossomose urinária]
sub;B651;;644;Esquistossomose devida ao Schistosoma mansoni [esquistossomose intestinal]
sub;B652;;645;Esquistossomose devida ao Schistosoma japonicum
sub;B653;;646;Dermatite por cercárias
sub;B658;;647;Outras esquistossomoses
sub;B659;;648;Esquistossomose não especificada
sub;B660;;649;Opistorquíase
sub;B661;;650;Clonorquíase
sub;B662;;651;Dicrocelíase
sub;B663;;652;Fasciolíase
sub;B664;;653;Paragonimíase
sub;B665;;654;Fasciolopsíase
sub;B668;;655;Outras infestações por trematódeos especificados
sub;B669;;656;Infecção não especificada por trematódeo
sub;B670;;657;Infestação hepática por Echinococcus granulosus
sub;B671;;658;Infestação pulmonar por Echinococcus granulosus
sub;B672;;659;Infestação óssea por Echinococcus granulosus
sub;B673;;660;Infestações por Echinmococcus granulosus, outras e de localizações múltiplas
sub;B674;;661;Infestação não especificada por Echinococcus granulosus
sub;B675;;662;Infestação hepática por Echinococcus multilocularis
