sub;F621;Modificação duradoura da personalidade após doença psiquiátrica
sub;F628;Outras modificações duradouras da personalidade
sub;F629;Modificação duradoura da personalidade, não especificada
sub;F630;Jogo patológico
sub;F631;Piromania
sub;F632;Roubo patológico [cleptomania]
sub;F633;Tricotilomania
sub;F638;Outros transtornos dos hábitos e dos impulsos
sub;F639;Transtorno dos hábitos e impulsos, não especificado
sub;F640;Transexualismo
sub;F641;Travestismo bivalente
sub;F642;Transtorno de identidade sexual na infância
sub;F648;Outros transtornos da identidade sexual
sub;F649;Transtorno não especificado da identidade sexual
sub;F650;Fetichismo
sub;F651;Travestismo fetichista
sub;F652;Exibicionismo
sub;F653;Voyeurismo
sub;F654;Pedofilia
sub;F655;Sadomasoquismo
sub;F656;Transtornos múltiplos da preferência sexual
sub;F658;Outros transtornos da preferência sexual
sub;F659;Transtorno da preferência sexual, não especificado
sub;F660;Transtorno da maturação sexual
sub;F661;Orientação sexual egodistônica
sub;F662;Transtorno do relacionamento sexual
sub;F668;Outros transtornos do desenvolvimento psicossexual
sub;F669;Transtorno do desenvolvimento sexual, não especificado
sub;F680;Sintomas físicos aumentados por fatores psicológicos
sub;F681;Produção deliberada ou simulação de sintomas ou de incapacidades, físicas ou psicológicas [transtorno fictício]
sub;F688;Outros transtornos especificados da personalidade e do comportamento do adulto
sub;F69;Transtorno da personalidade e do comportamento do adulto, não especificado
sub;F700;Retardo mental leve - menção de ausência de ou de comprometimento mínimo do comportamento
sub;F701;Retardo mental leve - comprometimento significativo do comportamento, requerendo vigilância ou tratamento
sub;F708;Retardo mental leve - outros comprometimentos do comportamento
sub;F709;Retardo mental leve - sem menção de comprometimento do comportamento
sub;F710;Retardo mental moderado - menção de ausência de ou de comprometimento mínimo do comportamento
sub;F711;Retardo mental moderado - comprometimento significativo do comportamento, requerendo vigilância ou tratamento
sub;F718;Retardo mental moderado - outros comprometimentos do comportamento
sub;F719;Retardo mental moderado - sem menção de comprometimento do comportamento
sub;F720;Retardo mental grave - menção de ausência de ou de comprometimento mínimo do comportamento
sub;F721;Retardo mental grave - comprometimento significativo do comportamento, requerendo vigilância ou tratamento
sub;F728;Retardo mental grave - outros comprometimentos do comportamento
sub;F729;Retardo mental grave - sem menção de comprometimento do comportamento
sub;F730;Retardo mental profundo - menção de ausência de ou de comprometimento mínimo do comportamento
sub;F731;Retardo mental profundo - comprometimento significativo do comportamento, requerendo vigilância ou tratamento
sub;F738;Retardo mental profundo - outros comprometimentos do comportamento
sub;F739;Retardo mental profundo - sem menção de comprometimento do comportamento
sub;F780;Outro retardo mental - menção de ausência de ou de comprometimento mínimo do comportamento
sub;F781;Outro retardo mental - comprometimento significativo do comportamento, requerendo vigilância ou tratamento
sub;F788;Outro retardo mental - outros comprometimentos do comportamento
sub;F789;Outro retardo mental - sem menção de comprometimento do comportamento
sub;F790;Retardo mental não especificado - menção de ausência de ou de comprometimento mínimo do comportamento
sub;F791;Retardo mental não especificado - comprometimento significativo do comportamento, requerendo vigilância ou tratamento
sub;F798;Retardo mental não especificado - outros comprometimentos do comportamento
sub;F799;Retardo mental não especificado - sem menção de comprometimento do comportamento
sub;F800;Transtorno específico da articulação da fala
sub;F801;Transtorno expressivo de linguagem
sub;F802;Transtorno receptivo da linguagem
sub;F803;Afasia adquirida com epilepsia [síndrome de Landau-Kleffner]
sub;F808;Outros transtornos de desenvolvimento da fala ou da linguagem
sub;F809;Transtorno não especificado do desenvolvimento da fala ou da linguagem
sub;F810;Transtorno específico de leitura
sub;F811;Transtorno específico da soletração
sub;F812;Transtorno específico da habilidade em aritmética
sub;F813;Transtorno misto de habilidades escolares
sub;F818;Outros transtornos do desenvolvimento das habilidades escolares
sub;F819;Transtorno não especificado do desenvolvimento das habilidades escolares
sub;F82;Transtorno específico do desenvolvimento motor
sub;F83;Transtornos específicos misto do desenvolvimento
sub;F840;Autismo infantil
sub;F841;Autismo atípico
sub;F842;Síndrome de Rett
sub;F843;Outro transtorno desintegrativo da infância
sub;F844;Transtorno com hipercinesia associada a retardo mental e a movimentos estereotipados
sub;F845;Síndrome de Asperger
sub;F848;Outros transtornos globais do desenvolvimento
sub;F849;Transtornos globais não especificados do desenvolvimento
sub;F88;Outros transtornos do desenvolvimento psicológico
sub;F89;Transtorno do desenvolvimento psicológico não especificado
sub;F900;Distúrbios da atividade e da atenção
sub;F901;Transtorno hipercinético de conduta
sub;F908;Outros transtornos hipercinéticos
sub;F909;Transtorno hipercinético não especificado
sub;F910;Distúrbio de conduta restrito ao contexto familiar
sub;F911;Distúrbio de conduta não-socializado
sub;F912;Distúrbio de conduta do tipo socializado
sub;F913;Distúrbio desafiador e de oposição
sub;F918;Outros transtornos de conduta
sub;F919;Transtorno de conduta não especificado
sub;F920;Distúrbio depressivo de conduta
sub;F928;Outros transtornos mistos da conduta e das emoções
sub;F929;Transtorno misto da conduta e das emoções não especificado
sub;F930;Transtorno ligado à angústia de separação
sub;F931;Transtorno fóbico ansioso da infância
sub;F932;Distúrbio de ansiedade social da infância
sub;F933;Transtorno de rivalidade entre irmãos
sub;F938;Outros transtornos emocionais da infância
sub;F939;Transtorno emocional da infância não especificado
sub;F940;Mutismo eletivo
sub;F941;Distúrbio reativo de vinculação da infância
sub;F942;Transtorno de fixação da infância, com desinibição
sub;F948;Outros transtornos do funcionamento social na infância
sub;F949;Transtorno do funcionamento social da infância não especificado
sub;F950;Tique transitório
sub;F951;Tique motor ou vocal crônico
sub;F952;Tiques vocais e motores múltiplos combinados [doença de Gilles de la Tourette]
sub;F958;Outros tiques
sub;F959;Tique não especificado
sub;F980;Enurese de origem não-orgânica
sub;F981;Encoprese de origem não-orgânica
sub;F982;Transtorno de alimentação na infância
sub;F983;Pica do lactente ou da criança
sub;F984;Estereotipias motoras
sub;F985;Gagueira [tartamudez]
sub;F986;Linguagem precipitada
sub;F988;Outros transtornos comportamentais e emocionais especificados com início habitualmente na infância ou adolescência
sub;F989;Transtornos comportamentais e emocionais não especificados com início habitualmente na infância ou adolescência
sub;F99;Transtorno mental não especificado em outra parte
sub;G000;Meningite por Haemophilus
sub;G001;Meningite pneumocócica
sub;G002;Meningite estreptocócica
sub;G003;Meningite estafilocócica
sub;G008;Outras meningites bacterianas
sub;G009;Meningite bacteriana não especificada
sub;G01;Meningite em doenças bacterianas classificadas em outra parte
sub;G020;Meningite em doenças virais classificadas em outra parte
sub;G021;Meningite em micoses
sub;G028;Meningite em outras doenças infecciosas e parasitárias classificadas em outra parte
sub;G030;Meningite não-piogênica
sub;G031;Meningite crônica
sub;G032;Meningite recorrente benigna [Mollaret]
sub;G038;Meningite devida a outras causas especificadas
sub;G039;Meningite não especificada
sub;G040;Encefalite aguda disseminada
sub;G041;Paraplegia espástica tropical
sub;G042;Meningoencefalite e meningomielite bacterianas não classificadas em outra parte
sub;G048;Outras encefalites, mielites e encefalomielites
sub;G049;Encefalite, mielite e encefalomielite não especificada
sub;G050;Encefalite, mielite e encefalomielite em doenças bacterianas classificadas em outra parte
sub;G051;Encefalite, mielite e encefalomielite em doenças virais classificadas em outra parte
sub;G052;Encefalite, mielite e encefalomielite em outras doenças infecciosas e parasitárias classificadas em outra parte
sub;G058;Encefalite, mielite e encefalomielite em outras doenças classificadas em outra parte
sub;G060;Abscesso e granuloma intracranianos
sub;G061;Abscesso e granuloma intra-raquidianos
sub;G062;Abscesso extradural e subdural não especificados
sub;G07;Abscesso e granuloma intracranianos e intraspinais em doenças classificadas em outra parte
sub;G08;Flebite e tromboflebite intracranianas e intra-raquidianas
sub;G09;Seqüelas de doenças inflamatórias do sistema nervoso central
sub;G10;Doença de Huntington
sub;G110;Ataxia congênita não-progressiva
sub;G111;Ataxia cerebelar de início precoce
sub;G112;Ataxia cerebelar de início tardio
sub;G113;Ataxia cerebelar com déficit na reparação do DNA
sub;G114;Paraplegia espástica hereditária
sub;G118;Outras ataxias hereditárias
sub;G119;Ataxia hereditária não especificada
sub;G120;Atrofia muscular espinal infantil tipo I [Werdnig-Hoffman]
sub;G121;Outras atrofias musculares espinais hereditárias
sub;G122;Doença do neurônio motor
sub;G128;Outras atrofias musculares espinais e síndromes musculares correlatas
sub;G129;Atrofia muscular espinal não especificada
sub;G130;Neuromiopatia e neuropatia paraneoplásicas
sub;G131;Outra atrofia sistêmica que afeta primariamente o sistema nervoso central em doenças neoplásicas
sub;G132;Atrofia sistêmica que afeta primariamente o sistema nervoso central no mixedema
sub;G138;Atrofia sistêmica que afeta primariamente o sistema nervoso central em outras doenças classificadas em outra parte
sub;G20;Doença de Parkinson
sub;G210;Síndrome maligna dos neurolépticos
sub;G211;Outras formas de parkinsonismo secundário induzido por drogas
sub;G212;Parkinsonismo secundário devido a outros agentes externos
sub;G213;Parkinsonismo pós-encefalítico
sub;G218;Outras formas de parkinsonismo secundário
sub;G219;Parkinsonismo secundário não especificado
sub;G22;Parkinsonismo em doenças classificadas em outra parte
sub;G230;Doença de Hallervorden-Spatz
sub;G231;Oftalmoplegia supranuclear progressiva [Steele-Richardson-Olszewski]
sub;G232;Degeneração estrionígrica
sub;G238;Outras doenças degenerativas especificadas dos gânglios da base
sub;G239;Doença degenerativa dos gânglios da base, não especificada
sub;G240;Distonia induzida por drogas
sub;G241;Distonia familiar idiopática
sub;G242;Distonia não-familiar idiopática
sub;G243;Torcicolo espasmódico
sub;G244;Distonia orofacial idiopática
sub;G245;Blefaroespasmo
sub;G248;Outras distonias
sub;G249;Distonia não especificada
sub;G250;Tremor essencial
sub;G251;Tremor induzido por drogas
sub;G252;Outras formas especificadas de tremor
sub;G253;Mioclonia
sub;G254;Coréia induzida por droga
sub;G255;Outras formas de coréia
sub;G256;Tiques induzidos por droga e outros tipos de origem orgânica
sub;G258;Outras doenças extrapiramidais e transtornos dos movimentos, especificados
sub;G259;Doenças extrapiramidais e transtornos dos movimentos, não especificados
sub;G26;Doenças extrapiramidais e transtornos dos movimentos em doenças classificadas em outra parte
sub;G300;Doença de Alzheimer de início precoce
sub;G301;Doença de Alzheimer de início tardio
sub;G308;Outras formas de doença de Alzheimer
sub;G309;Doença de Alzheimer não especificada
sub;G310;Atrofia cerebral circunscrita
sub;G311;Degeneração cerebral senil, não classificadas em outra parte
sub;G312;Degeneração do sistema nervoso devida ao álcool
sub;G318;Outras doenças degenerativas especificadas do sistema nervoso
sub;G319;Doença degenerativa do sistema nervoso, não especificada
sub;G320;Degeneração combinada subaguda da medula espinal em doenças classificadas em outra parte
sub;G328;Outros transtornos degenerativos especificados do sistema nervoso em doenças classificadas em outra parte
sub;G35;Esclerose múltipla
sub;G360;Neuromielite óptica [doença de Devic]
sub;G361;Leucoencefalite hemorrágica aguda e subaguda [Hurst]
sub;G368;Outras desmielinizações disseminadas agudas especificadas
sub;G369;Desmielinização disseminada aguda não especificada
sub;G370;Esclerose difusa
sub;G371;Desmielinização central do corpo caloso
sub;G372;Mielinólise central da ponte
sub;G373;Mielite transversa aguda em doenças desmielinizantes do sistema nervoso central
sub;G374;Mielite subaguda necrótica
sub;G375;Esclerose concêntrica [Baló]
sub;G378;Outras doenças desmielinizantes especificadas do sistema nervoso central
sub;G379;Doença desmielinizante do sistema nervoso central, não especificada
sub;G400;Epilepsia e síndromes epilépticas idiopáticas definidas por sua localização (focal) (parcial) com crises de início focal
sub;G401;Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais simples
sub;G402;Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais complexas
sub;G403;Epilepsia e síndromes epilépticas generalizadas idiopáticas
sub;G404;Outras epilepsias e síndromes epilépticas generalizadas
sub;G405;Síndromes epilépticas especiais
sub;G406;Crise de grande mal, não especificada (com ou sem pequeno mal)
sub;G407;Pequeno mal não especificado, sem crises de grande mal
sub;G408;Outras epilepsias
sub;G409;Epilepsia, não especificada
sub;G410;Estado de grande mal epiléptico
sub;G411;Estado de pequeno mal epiléptico
sub;G412;Estado de mal epiléptico parcial complexo
sub;G418;Outros estados de mal epiléptico
sub;G419;Estado de mal epiléptico, não especificado
sub;G430;Enxaqueca sem aura [enxaqueca comum]
sub;G431;Enxaqueca com aura [enxaqueca clássica]
sub;G432;Estado de mal enxaquecoso
sub;G433;Enxaqueca complicada
sub;G438;Outras formas de enxaqueca
sub;G439;Enxaqueca, sem especificação
sub;G440;Síndrome de "cluster-headache"
sub;G441;Cefaléia vascular, não classificada em outra parte
sub;G442;Cefaléia tensional
sub;G443;Cefaléia crônica pós-traumática
sub;G444;Cefaléia induzida por drogas, não classificada em outra parte
sub;G448;Outras síndromes de cefaléia especificadas
sub;G450;Síndrome da artéria vértebro-basilar
sub;G451;Síndrome da artéria carotídea (hemisférica)
sub;G452;Síndrome das artérias pré-cerebrais, múltiplas e bilaterais
sub;G453;Amaurose fugaz
sub;G454;Amnésia global transitória
sub;G458;Outros acidentes isquêmicos cerebrais transitórios e síndromes correlatas
sub;G459;Isquemia cerebral transitória não especificada
sub;G460;Síndrome da artéria cerebral média
sub;G461;Síndrome da artéria cerebral anterior
sub;G462;Síndrome da artéria cerebral posterior
sub;G463;Síndromes vasculares do tronco cerebral
sub;G464;Síndrome vascular cerebelar
sub;G465;Síndrome lacunar motora pura
sub;G466;Síndrome lacunar sensorial pura
sub;G467;Outras síndromes lacunares
sub;G468;Outras síndromes vasculares cerebrais em doenças cerebrovasculares
sub;G470;Distúrbios do início e da manutenção do sono [insônias]
sub;G471;Distúrbios do sono por sonolência excessiva [hipersonia]
sub;G472;Distúrbios do ciclo vigília-sono
sub;G473;Apnéia de sono
sub;G474;Narcolepsia e cataplexia
sub;G478;Outros distúrbios do sono
sub;G479;Distúrbio do sono, não especificado
sub;G500;Nevralgia do trigêmeo
sub;G501;Dor facial atípica
sub;G508;Outros transtornos do nervo trigêmeo
sub;G509;Transtorno não especificado do nervo trigêmeo
sub;G510;Paralisia de Bell
sub;G511;Ganglionite geniculada
sub;G512;Síndrome de Melkersson
sub;G513;Espasmo hemifacial clônico
sub;G514;Mioquimia facial
sub;G518;Outros transtornos do nervo facial
sub;G519;Transtorno não especificado do nervo facial
sub;G520;Transtornos do nervo olfatório
sub;G521;Transtornos do nervo glossofaríngeo
sub;G522;Transtornos do nervo vago
sub;G523;Transtornos do nervo hipoglosso
sub;G527;Transtornos de múltiplos nervos cranianos
sub;G528;Transtornos de outros nervos cranianos especificados
sub;G529;Transtorno de nervo craniano não especificado
sub;G530;Nevralgia pós-zoster
sub;G531;Paralisias de múltiplos nervos cranianos em doenças infecciosas e parasitárias classificadas em outra parte
sub;G532;Paralisias de múltiplos nervos cranianos na sarcoidose
sub;G533;Paralisias de múltiplos nervos cranianos em doenças neoplásicas
sub;G538;Outros transtornos de nervos cranianos em outras doenças classificadas em outra parte
sub;G540;Transtornos do plexo braquial
sub;G541;Transtornos do plexo lombossacral
sub;G542;Transtornos das raízes cervicais não classificadas em outra parte
sub;G543;Transtornos das raízes torácicas não classificadas em outra parte
sub;G544;Transtornos das raízes lombossacras não classificadas em outra parte
sub;G545;Amiotrofia nevrálgica
sub;G546;Síndrome dolorosa do membro fantasma
sub;G547;Síndrome do membro fantasma sem manifestação dolorosa
sub;G548;Outros transtornos das raízes e dos plexos nervosos
sub;G549;Transtorno não especificado das raízes e dos plexos nervosos
sub;G550;Compressões das raízes e dos plexos nervosos em doenças neoplásicas
sub;G551;Compressões das raízes e dos plexos nervosos em transtornos dos discos intervertebrais
sub;G552;Compressões das raízes e dos plexos nervosos na espondilose
sub;G553;Compressões das raízes e dos plexos nervosos em outras dorsopatias
sub;G558;Compressões das raízes e dos plexos nervosos em outras doenças classificadas em outra parte
sub;G560;Síndrome do túnel do carpo
sub;G561;Outras lesões do nervo mediano
sub;G562;Lesões do nervo cubital [ulnar]
sub;G563;Lesão do nervo radial
sub;G564;Causalgia
sub;G568;Outras mononeuropatias dos membros superiores
sub;G569;Mononeuropatia dos membros superiores, não especificada
sub;G570;Lesão do nervo ciático
sub;G571;Meralgia parestésica
sub;G572;Lesão do nervo femoral
sub;G573;Lesão do nervo poplíteo lateral
sub;G574;Lesão do nervo poplíteo medial
sub;G575;Síndrome do túnel do tarso
sub;G576;Lesão do nervo plantar
sub;G578;Outras mononeuropatias dos membros inferiores
sub;G579;Mononeuropatia dos membros inferiores, não especificada
sub;G580;Neuropatia intercostal
sub;G587;Mononeurite múltipla
sub;G588;Outras mononeuropatias especificadas
sub;G589;Mononeuropatia não especificada
sub;G590;Mononeuropatia diabética
sub;G598;Outras mononeuropatias em doenças classificadas em outra parte
sub;G600;Neuropatia hereditária motora e sensorial
sub;G601;Doença de Refsum
sub;G602;Neuropatia associada a ataxia hereditária
sub;G603;Neuropatia progressiva idiopática
sub;G608;Outras neuropatias hereditárias e idiopáticas
sub;G609;Neuropatia hereditária e idiopática não especificada
sub;G610;Síndrome de Guillain-Barré
sub;G611;Neuropatia sérica
sub;G618;Outras polineuropatias inflamatórias
sub;G619;Polineuropatia inflamatória não especificada
sub;G620;Polineuropatia induzida por drogas
sub;G621;Polineuropatia alcoólica
sub;G622;Polineuropatia devida a outros agentes tóxicos
sub;G628;Outras polineuropatias especificadas
sub;G629;Polineuropatia não especificada
sub;G630;Polineuropatia em doenças infecciosas e parasitárias classificadas em outra parte
sub;G631;Polineuropatia em doenças neoplásicas
sub;G632;Polineuropatia diabética
sub;G633;Polineuropatia em outras doenças endócrinas e metabólicas
sub;G634;Polineuropatia em deficiências nutricionais
sub;G635;Polineuropatia em doenças sistêmicas do tecido conjuntivo
sub;G636;Polineuropatia em outros transtornos osteomusculares
sub;G638;Polineuropatia em outras doenças classificadas em outra parte
sub;G64;Outros transtornos do sistema nervoso periférico
sub;G700;Miastenia gravis
sub;G701;Transtornos mioneurais tóxicos
sub;G702;Miastenia congênita e do desenvolvimento
sub;G708;Outros transtornos mioneurais especificados
sub;G709;Transtorno mioneural não especificado
sub;G710;Distrofia muscular
sub;G711;Transtornos miotônicos
sub;G712;Miopatias congênitas
sub;G713;Miopatia mitocondrial não classificada em outra parte
sub;G718;Outros transtornos primários dos músculos
sub;G719;Transtorno muscular primário não especificado
sub;G720;Miopatia induzida por drogas
sub;G721;Miopatia alcoólica
sub;G722;Miopatia devida a outros agentes tóxicos
sub;G723;Paralisia periódica
sub;G724;Miopatia inflamatória não classificada em outra parte
sub;G728;Outras miopatias especificadas
sub;G729;Miopatia não especificada
sub;G730;Síndromes miastênicas em doenças endócrinas
sub;G731;Síndrome de Eaton-Lambert
sub;G732;Outras síndromes miastênicas em doenças neoplásicas
sub;G733;Síndromes miastênicas em outras doenças classificadas em outra parte
sub;G734;Miopatia em doenças infecciosas e parasitárias classificadas em outra parte
sub;G735;Miopatia em doenças endócrinas
sub;G736;Miopatia em doenças metabólicas
sub;G737;Miopatia em outras doenças classificadas em outra parte
sub;G800;Paralisia cerebral quadriplágica espástica
sub;G801;Paralisia cerebral diplégica espástica
sub;G802;Paralisia cerebral hemiplégica espástica
sub;G803;Paralisia cerebral discinética
sub;G804;Paralisia cerebral atáxica
sub;G808;Outras formas de paralisia cerebral
sub;G809;Paralisia cerebral não especificada
sub;G810;Hemiplegia flácida
sub;G811;Hemiplegia espástica
sub;G819;Hemiplegia não especificada
sub;G820;Paraplegia flácida
sub;G821;Paraplegia espástica
sub;G822;Paraplegia não especificada
sub;G823;Tetraplegia flácida
sub;G824;Tetraplegia espástica
sub;G825;Tetraplegia não especificada
sub;G830;Diplegia dos membros superiores
sub;G831;Monoplegia do membro inferior
sub;G832;Monoplegia do membro superior
sub;G833;Monoplegia não especificada
sub;G834;Síndrome da cauda eqüina
sub;G838;Outras síndromes paralíticas especificadas
sub;G839;Síndrome paralítica não especificada
sub;G900;Neuropatia autonômica periférica idiopática
sub;G901;Disautonomia familiar [Síndrome de Riley-Day]
sub;G902;Síndrome de Horner
sub;G903;Degeneração multissistêmica
sub;G904;Disreflexia autonômica
sub;G908;Outros transtornos do sistema nervoso autônomo
sub;G909;Transtorno não especificado do sistema nervoso autônomo
sub;G910;Hidrocefalia comunicante
sub;G911;Hidrocefalia obstrutiva
sub;G912;Hidrocefalia de pressão normal
sub;G913;Hidrocefalia pós-traumática não especificada
sub;G918;Outras formas de hidrocefalia
sub;G919;Hidrocefalia não especificada
sub;G92;Encefalopatia tóxica
sub;G930;Cistos cerebrais
sub;G931;Lesão encefálica anóxica, não classificada em outra parte
sub;G932;Hipertensão intracraniana benigna
sub;G933;Síndrome da fadiga pós-viral
sub;G934;Encefalopatia não especificada
sub;G935;Compressão do encéfalo
sub;G936;Edema cerebral
sub;G937;Síndrome de Reye
sub;G938;Outros transtornos especificados do encéfalo
sub;G939;Transtorno não especificado do encéfalo
sub;G940;Hidrocefalia em doenças infecciosas e parasitárias classificadas em outra parte
sub;G941;Hidrocefalia em doenças neoplásicas
sub;G942;Hidrocefalia em outras doenças classificadas em outra parte
sub;G948;Outros transtornos encefálicos especificados em doenças classificadas em outra parte
sub;G950;Siringomielia e siringobulbia
sub;G951;Mielopatias vasculares
sub;G952;Compressão não especificada de medula espinal
sub;G958;Outras doenças especificadas da medula espinal
sub;G959;Doença não especificada da medula espinal
sub;G960;Fístula liquórica
sub;G961;Transtornos das meninges não classificados em outra parte
sub;G968;Outros transtornos especificados do sistema nervoso central
sub;G969;Transtorno não especificado do sistema nervoso central
sub;G970;Perda de líquor resultante de punção espinal
sub;G971;Outra reação à punção espinal e lombar
sub;G972;Hipotensão intracraniana conseqüente à derivação ventricular
sub;G978;Outros transtornos pós-procedimento do sistema nervoso
sub;G979;Transtorno pós-procedimento do sistema nervoso, não especificado
sub;G98;Outros transtornos do sistema nervoso não classificados em outra parte
sub;G990;Neuropatia autonômica em doenças endócrinas e metabólicas
sub;G991;Outros transtornos do sistema nervoso autônomo em doenças classificadas em outra parte
sub;G992;Mielopatia em doenças classificadas em outra parte
sub;G998;Outros transtornos especificados do sistema nervoso em doenças classificadas em outra parte
sub;H000;Hordéolo e outras inflamações profundas das pálpebras
sub;H001;Calázio
sub;H010;Blefarite
sub;H011;Dermatoses não infecciosas da pálpebra
sub;H018;Outras inflamações especificadas da pálpebra
sub;H019;Inflamação não especificada da pálpebra
sub;H020;Entrópio e triquíase da pálpebra
sub;H021;Ectrópio da pálpebra
sub;H022;Lagoftalmo
sub;H023;Blefarocalásia
sub;H024;Ptose da pálpebra
sub;H025;Outros transtornos que afetam a função da pálpebra
sub;H026;Xantelasma da pálpebra
sub;H027;Outros transtornos degenerativos da pálpebra e da área periocular
sub;H028;Outros transtornos especificados das pálpebras
sub;H029;Transtorno não especificado da pálpebra
sub;H030;Infestação parasitária da pálpebra em doenças classificadas em outra parte
sub;H031;Comprometimento da pálpebra em outras doenças infecciosas classificadas em outra parte
sub;H038;Comprometimento da pálpebra em outras doenças classificadas em outras partes
sub;H040;Dacrioadenite
sub;H041;Outros transtornos da glândula lacrimal
sub;H042;Epífora
sub;H043;Inflamação aguda e não especificada dos canais lacrimais
sub;H044;Inflamação crônica dos canais lacrimais
sub;H045;Estenose e insuficiência dos canais lacrimais
sub;H046;Outras alterações nos canais lacrimais
sub;H048;Outros transtornos do aparelho lacrimal
sub;H049;Transtorno não especificado do aparelho lacrimal
sub;H050;Inflamação aguda da órbita
sub;H051;Transtornos inflamatórios crônicos da órbita
sub;H052;Afecções exoftálmicas
sub;H053;Deformidade da órbita
sub;H054;Enoftalmia
sub;H055;Corpo estranho (antigo) retido conseqüente a ferimento perfurante da órbita
sub;H058;Outros transtornos da órbita
sub;H059;Transtorno não especificado da órbita
sub;H060;Transtornos do aparelho lacrimal em doenças classificadas em outra parte
sub;H061;Infestação parasitária da órbita em doenças classificadas em outra parte
sub;H062;Exoftalmo distireoídeo
sub;H063;Outros transtornos da órbita em doenças classificadas em outra parte
sub;H100;Conjuntivite mucopurulenta
sub;H101;Conjuntivite aguda atópica
sub;H102;Outras conjuntivites agudas
sub;H103;Conjuntivite aguda não especificada
sub;H104;Conjuntivite crônica
sub;H105;Blefaroconjuntivite
sub;H108;Outras conjuntivites
sub;H109;Conjuntivite não especificada
sub;H110;Pterígio
sub;H111;Degenerações e depósitos da conjuntiva
sub;H112;Cicatrizes da conjuntiva
sub;H113;Hemorragia conjuntival
sub;H114;Outros transtornos vasculares e cistos conjuntivais
sub;H118;Outros transtornos especificados da conjuntiva
sub;H119;Transtorno não especificado da conjuntiva
sub;H130;Infestação por filárias na conjuntiva
sub;H131;Conjuntivite em doenças infecciosas e parasitárias classificadas em outra parte
sub;H132;Conjuntivite em outras doenças classificadas em outra parte
sub;H133;Penfigóide ocular
sub;H138;Outros transtornos da conjuntiva em doença classificadas em outra parte
sub;H150;Esclerite
sub;H151;Episclerite
sub;H158;Outros transtornos da esclerótica
sub;H159;Transtorno não especificado da esclerótica
sub;H160;Úlcera de córnea
sub;H161;Outras ceratites superficiais sem conjuntivite
sub;H162;Ceratoconjuntivite
sub;H163;Ceratites intersticial e profunda
sub;H164;Neovascularização da córnea
sub;H168;Outras ceratites
sub;H169;Ceratite não especificada
sub;H170;Leucoma aderente
sub;H171;Outra opacidade central da córnea
sub;H178;Outras cicatrizes e opacidades da córnea
sub;H179;Cicatriz e opacidade não especificadas da córnea
sub;H180;Pigmentações e depósitos da córnea
sub;H181;Ceratopatia bolhosa
sub;H182;Outros edemas da córnea
sub;H183;Alterações nas membranas da córnea
sub;H184;Degenerações da córnea
sub;H185;Distrofias hereditárias da córnea
sub;H186;Ceratocone
sub;H187;Outras deformidades da córnea
sub;H188;Outros transtornos especificados da córnea
sub;H189;Transtorno não especificado da córnea
sub;H190;Esclerite e episclerite em doenças classificadas em outra parte
sub;H191;Ceratite e ceratoconjuntivite pelo vírus do herpes simples
sub;H192;Ceratite e ceratoconjuntivite em outras doenças infecciosas e parasitárias classificadas em outra parte
sub;H193;Ceratite e ceratoconjuntivite em outras doenças classificadas em outra parte
sub;H198;Outros transtornos de esclerótica e da córnea em doenças classificadas em outra parte
sub;H200;Iridociclite aguda e subaguda
sub;H201;Iridociclite crônica
sub;H202;Iridociclite induzida pelo cristalino
sub;H208;Outras iridociclites
sub;H209;Iridociclite não especificada
sub;H210;Hifema
sub;H211;Outros transtornos vasculares da íris e do corpo ciliar
sub;H212;Degenerações da íris e do corpo ciliar
sub;H213;Cistos da íris, do corpo ciliar e da câmara anterior
sub;H214;Membranas pupilares
sub;H215;Outras aderências e roturas da íris e do corpo ciliar
sub;H218;Outros transtornos especificados da íris e do corpo ciliar
sub;H219;Transtorno não especificado da íris e do corpo ciliar
sub;H220;Iridociclite em doenças infecciosas e parasitárias classificadas em outra parte
sub;H221;Iridociclite em outras doenças classificadas em outra parte
sub;H228;Outros transtornos da íris e do corpo ciliar em doenças classificadas em outra parte
sub;H250;Catarata senil incipiente
sub;H251;Catarata senil nuclear
sub;H252;Catarata senil tipo Morgagni
sub;H258;Outras cataratas senis
sub;H259;Catarata senil não especificada
sub;H260;Catarata infantil, juvenil e pré-senil
sub;H261;Catarata traumática
sub;H262;Catarata complicada
sub;H263;Catarata induzida por drogas
sub;H264;Pós-catarata
sub;H268;Outras cataratas especificadas
sub;H269;Catarata não especificada
sub;H270;Afacia
sub;H271;Deslocamento do cristalino
sub;H278;Outros transtornos especificados do cristalino
sub;H279;Transtorno não especificado do cristalino
sub;H280;Catarata diabética
sub;H281;Catarata em outras doenças endócrinas, nutricionais e metabólicas
sub;H282;Catarata em outras doenças classificadas em outra parte
sub;H288;Outros transtorno do cristalino em doenças classificadas em outra parte
sub;H300;Inflamação coriorretiniana focal
sub;H301;Inflamação corrorretiniana disseminada
sub;H302;Ciclite posterior
sub;H308;Outras inflamações coriorretinianas
sub;H309;Inflamação não especificada da coróide e da retina
sub;H310;Cicatrizes coriorretinianas
sub;H311;Degeneração da coróide
sub;H312;Distrofia hereditária da coróide
